crop_renamed,Weather,year,month,mday,agb_MgDM_ha,grain_MgDM_ha,lai,year_class,window_spei,source,date,day_of_year,scenario,series
Winter Wheat,weatherRad0Center,2023,5,8,1.0277112000000002,0,1.72682,Near-normal,0.2874774103294811,named in manuscript,2023-05-08,128,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,9,1.0923929000000001,0,1.78918,Near-normal,0.2874774103294811,named in manuscript,2023-05-09,129,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,10,1.1632044,0,1.87429,Near-normal,0.2874774103294811,named in manuscript,2023-05-10,130,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,11,1.2349562,0,1.96158,Near-normal,0.2874774103294811,named in manuscript,2023-05-11,131,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,12,1.2852081,0,2.0377,Near-normal,0.2874774103294811,named in manuscript,2023-05-12,132,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,13,1.3401896,0,2.08157,Near-normal,0.2874774103294811,named in manuscript,2023-05-13,133,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,14,1.4052487,0,2.12447,Near-normal,0.2874774103294811,named in manuscript,2023-05-14,134,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,15,1.4692865,0,2.17279,Near-normal,0.2874774103294811,named in manuscript,2023-05-15,135,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,16,1.5265487000000002,0,2.21782,Near-normal,0.2874774103294811,named in manuscript,2023-05-16,136,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,17,1.5742083999999998,0,2.25202,Near-normal,0.2874774103294811,named in manuscript,2023-05-17,137,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,18,1.6172080000000002,0,2.27642,Near-normal,0.2874774103294811,named in manuscript,2023-05-18,138,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,19,1.6692405,0,2.29524,Near-normal,0.2874774103294811,named in manuscript,2023-05-19,139,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,20,1.7297181,0,2.31983,Near-normal,0.2874774103294811,named in manuscript,2023-05-20,140,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,21,1.7939938000000002,0,2.3475799999999998,Near-normal,0.2874774103294811,named in manuscript,2023-05-21,141,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,22,1.8580488999999998,0,2.37331,Near-normal,0.2874774103294811,named in manuscript,2023-05-22,142,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,23,1.9335371,0.0137625,2.39271,Near-normal,0.2874774103294811,named in manuscript,2023-05-23,143,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,24,1.9965717,0.033402,2.40799,Near-normal,0.2874774103294811,named in manuscript,2023-05-24,144,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,25,2.0728985,0.0640355,2.41026,Near-normal,0.2874774103294811,named in manuscript,2023-05-25,145,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,26,2.1684550000000002,0.103446,2.41408,Near-normal,0.2874774103294811,named in manuscript,2023-05-26,146,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,27,2.273106,0.147893,2.42431,Near-normal,0.2874774103294811,named in manuscript,2023-05-27,147,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,28,2.3841959999999998,0.197321,2.43673,Near-normal,0.2874774103294811,named in manuscript,2023-05-28,148,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,29,2.5000389999999997,0.250695,2.44976,Near-normal,0.2874774103294811,named in manuscript,2023-05-29,149,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,30,2.6210940000000003,0.308627,2.46299,Near-normal,0.2874774103294811,named in manuscript,2023-05-30,150,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,5,31,2.749824,0.37538,2.47631,Near-normal,0.2874774103294811,named in manuscript,2023-05-31,151,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,1,2.8820840000000003,0.446889,2.48828,Near-normal,0.2874774103294811,named in manuscript,2023-06-01,152,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,2,3.018599,0.524136,2.49909,Near-normal,0.2874774103294811,named in manuscript,2023-06-02,153,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,3,3.1574180000000003,0.605584,2.50847,Near-normal,0.2874774103294811,named in manuscript,2023-06-03,154,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,4,3.3004689999999997,0.69201,2.51625,Near-normal,0.2874774103294811,named in manuscript,2023-06-04,155,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,5,3.449022,0.784671,2.52331,Near-normal,0.2874774103294811,named in manuscript,2023-06-05,156,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,6,3.597128,0.880313,2.52947,Near-normal,0.2874774103294811,named in manuscript,2023-06-06,157,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,7,3.7536490000000002,0.98429,2.53291,Near-normal,0.2874774103294811,named in manuscript,2023-06-07,158,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,8,3.913087,1.09343,2.53617,Near-normal,0.2874774103294811,named in manuscript,2023-06-08,159,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,9,4.083568,1.21292,2.53748,Near-normal,0.2874774103294811,named in manuscript,2023-06-09,160,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,10,4.255734,1.33752,2.53902,Near-normal,0.2874774103294811,named in manuscript,2023-06-10,161,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,11,4.439329000000001,1.47432,2.53769,Near-normal,0.2874774103294811,named in manuscript,2023-06-11,162,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,12,4.633535,1.62305,2.53554,Near-normal,0.2874774103294811,named in manuscript,2023-06-12,163,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,13,4.838195,1.78383,2.53205,Near-normal,0.2874774103294811,named in manuscript,2023-06-13,164,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,14,5.050821,1.95512,2.52707,Near-normal,0.2874774103294811,named in manuscript,2023-06-14,165,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,15,5.273515,2.1387,2.51995,Near-normal,0.2874774103294811,named in manuscript,2023-06-15,166,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,16,5.476349,2.31101,2.51093,Near-normal,0.2874774103294811,named in manuscript,2023-06-16,167,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,17,5.691693,2.4987,2.49515,Near-normal,0.2874774103294811,named in manuscript,2023-06-17,168,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,18,5.927006,2.70819,2.47726,Near-normal,0.2874774103294811,named in manuscript,2023-06-18,169,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,19,6.161557,2.92193,2.45781,Near-normal,0.2874774103294811,named in manuscript,2023-06-19,170,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,20,6.393352,3.13742,2.43434,Near-normal,0.2874774103294811,named in manuscript,2023-06-20,171,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,21,6.602684999999999,3.33717,2.40722,Near-normal,0.2874774103294811,named in manuscript,2023-06-21,172,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,22,6.777672000000001,3.50937,2.37473,Near-normal,0.2874774103294811,named in manuscript,2023-06-22,173,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,23,6.996085000000001,3.72339,2.33627,Near-normal,0.2874774103294811,named in manuscript,2023-06-23,174,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,24,7.263242,3.98422,2.30029,Near-normal,0.2874774103294811,named in manuscript,2023-06-24,175,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,25,7.558172,4.27382,2.26672,Near-normal,0.2874774103294811,named in manuscript,2023-06-25,176,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,26,7.814855,4.53122,2.23302,Near-normal,0.2874774103294811,named in manuscript,2023-06-26,177,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,27,8.031093,4.75303,2.1936,Near-normal,0.2874774103294811,named in manuscript,2023-06-27,178,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,28,8.253498,4.98217,2.14968,Near-normal,0.2874774103294811,named in manuscript,2023-06-28,179,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,29,8.522326,5.25701,2.10562,Near-normal,0.2874774103294811,named in manuscript,2023-06-29,180,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,6,30,8.739481000000001,5.48296,2.06369,Near-normal,0.2874774103294811,named in manuscript,2023-06-30,181,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,1,8.972624,5.72438,2.01739,Near-normal,0.2874774103294811,named in manuscript,2023-07-01,182,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,2,9.181232999999999,5.94247,1.97233,Near-normal,0.2874774103294811,named in manuscript,2023-07-02,183,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,3,9.406212,6.17623,1.92544,Near-normal,0.2874774103294811,named in manuscript,2023-07-03,184,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,4,9.648724999999999,6.42671,1.88011,Near-normal,0.2874774103294811,named in manuscript,2023-07-04,185,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,5,9.875829,6.6623,1.83627,Near-normal,0.2874774103294811,named in manuscript,2023-07-05,186,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,6,10.064668000000001,6.86109,1.79208,Near-normal,0.2874774103294811,named in manuscript,2023-07-06,187,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,7,10.259936,7.06603,1.74619,Near-normal,0.2874774103294811,named in manuscript,2023-07-07,188,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,8,10.479954,7.29487,1.70119,Near-normal,0.2874774103294811,named in manuscript,2023-07-08,189,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,9,10.720307,7.54351,1.6576,Near-normal,0.2874774103294811,named in manuscript,2023-07-09,190,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,10,10.963999000000001,7.81703,1.61482,Near-normal,0.2874774103294811,named in manuscript,2023-07-10,191,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,11,11.150348999999999,8.03666,1.573,Near-normal,0.2874774103294811,named in manuscript,2023-07-11,192,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,12,11.296527999999999,8.21684,1.52819,Near-normal,0.2874774103294811,named in manuscript,2023-07-12,193,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,13,11.437298,8.3911,1.48188,Near-normal,0.2874774103294811,named in manuscript,2023-07-13,194,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,14,11.593950999999999,8.58002,1.43582,Near-normal,0.2874774103294811,named in manuscript,2023-07-14,195,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,15,11.742883,8.76078,1.39104,Near-normal,0.2874774103294811,named in manuscript,2023-07-15,196,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,16,11.855663999999999,8.90588,1.34637,Near-normal,0.2874774103294811,named in manuscript,2023-07-16,197,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,17,11.949182,9.03154,1.30051,Near-normal,0.2874774103294811,named in manuscript,2023-07-17,198,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,18,12.028434,9.14254,1.25464,Near-normal,0.2874774103294811,named in manuscript,2023-07-18,199,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,19,12.094637,9.23999,1.20912,Near-normal,0.2874774103294811,named in manuscript,2023-07-19,200,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,20,12.152248,9.32821,1.16423,Near-normal,0.2874774103294811,named in manuscript,2023-07-20,201,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,21,12.207654999999999,9.41339,1.12021,Near-normal,0.2874774103294811,named in manuscript,2023-07-21,202,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,22,12.256073,9.4909,1.07736,Near-normal,0.2874774103294811,named in manuscript,2023-07-22,203,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,23,12.299365,9.56254,1.03551,Near-normal,0.2874774103294811,named in manuscript,2023-07-23,204,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,24,12.325012999999998,9.61615,0.99474,Near-normal,0.2874774103294811,named in manuscript,2023-07-24,205,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,25,12.340139,9.6587,0.95451,Near-normal,0.2874774103294811,named in manuscript,2023-07-25,206,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,26,12.364211,9.70919,0.915056,Near-normal,0.2874774103294811,named in manuscript,2023-07-26,207,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,27,12.394499,9.76494,0.87709,Near-normal,0.2874774103294811,named in manuscript,2023-07-27,208,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,28,12.42239,9.81762,0.840587,Near-normal,0.2874774103294811,named in manuscript,2023-07-28,209,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,29,12.448313,9.86767,0.805028,Near-normal,0.2874774103294811,named in manuscript,2023-07-29,210,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,30,12.463116,9.90612,0.770419,Near-normal,0.2874774103294811,named in manuscript,2023-07-30,211,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,7,31,12.472373,9.9384,0.736497,Near-normal,0.2874774103294811,named in manuscript,2023-07-31,212,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,1,12.483538,9.97186,0.703575,Near-normal,0.2874774103294811,named in manuscript,2023-08-01,213,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,2,12.490917,10.0009,0.671788,Near-normal,0.2874774103294811,named in manuscript,2023-08-02,214,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,3,12.502989,10.0339,0.640974,Near-normal,0.2874774103294811,named in manuscript,2023-08-03,215,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,4,12.510222,10.0615,0.611287,Near-normal,0.2874774103294811,named in manuscript,2023-08-04,216,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,5,12.518624,10.0896,0.582478,Near-normal,0.2874774103294811,named in manuscript,2023-08-05,217,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,6,12.53583,10.1257,0.554724,Near-normal,0.2874774103294811,named in manuscript,2023-08-06,218,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,7,12.552002,10.1601,0.528321,Near-normal,0.2874774103294811,named in manuscript,2023-08-07,219,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,8,12.558733,10.1845,0.503124,Near-normal,0.2874774103294811,named in manuscript,2023-08-08,220,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,9,12.56957,10.2123,0.478953,Near-normal,0.2874774103294811,named in manuscript,2023-08-09,221,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,10,12.582457000000002,10.2415,0.456019,Near-normal,0.2874774103294811,named in manuscript,2023-08-10,222,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2023,8,11,12.598077,10.2728,0.434201,Near-normal,0.2874774103294811,named in manuscript,2023-08-11,223,VAPV (Rad 0%),VAPV (Rad 0%) - Near-normal (2023)
Winter Wheat,weatherRad0Center,2013,1,1,0.04202258,0,0.146807,Dry,-0.9979094773570276,named in manuscript,2013-01-01,1,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,2,0.04206457,0,0.145249,Dry,-0.9979094773570276,named in manuscript,2013-01-02,2,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,3,0.04205079,0,0.144363,Dry,-0.9979094773570276,named in manuscript,2013-01-03,3,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,4,0.04223077,0,0.143291,Dry,-0.9979094773570276,named in manuscript,2013-01-04,4,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,5,0.04245379,0,0.143948,Dry,-0.9979094773570276,named in manuscript,2013-01-05,5,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,6,0.04259654,0,0.142837,Dry,-0.9979094773570276,named in manuscript,2013-01-06,6,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,7,0.04267143,0,0.141886,Dry,-0.9979094773570276,named in manuscript,2013-01-07,7,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,8,0.04268334,0,0.140905,Dry,-0.9979094773570276,named in manuscript,2013-01-08,8,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,9,0.042701119999999995,0,0.139953,Dry,-0.9979094773570276,named in manuscript,2013-01-09,9,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,10,0.04273314,0,0.138463,Dry,-0.9979094773570276,named in manuscript,2013-01-10,10,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,11,0.042738290000000005,0,0.13732,Dry,-0.9979094773570276,named in manuscript,2013-01-11,11,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,12,0.042738290000000005,0,0.137277,Dry,-0.9979094773570276,named in manuscript,2013-01-12,12,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,13,0.042738290000000005,0,0.137221,Dry,-0.9979094773570276,named in manuscript,2013-01-13,13,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,14,0.04273727,0,0.137221,Dry,-0.9979094773570276,named in manuscript,2013-01-14,14,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,15,0.042730889999999994,0,0.137217,Dry,-0.9979094773570276,named in manuscript,2013-01-15,15,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,16,0.04267424,0,0.137187,Dry,-0.9979094773570276,named in manuscript,2013-01-16,16,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,17,0.04259928,0,0.136986,Dry,-0.9979094773570276,named in manuscript,2013-01-17,17,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,18,0.04251856,0,0.136723,Dry,-0.9979094773570276,named in manuscript,2013-01-18,18,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,19,0.04250437,0,0.13645,Dry,-0.9979094773570276,named in manuscript,2013-01-19,19,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,20,0.04245985,0,0.136396,Dry,-0.9979094773570276,named in manuscript,2013-01-20,20,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
Winter Wheat,weatherRad0Center,2013,1,21,0.042429919999999996,0,0.136242,Dry,-0.9979094773570276,named in manuscript,2013-01-21,21,VAPV (Rad 0%),VAPV (Rad 0%) - Dry (2013)
